zip,state,Region,zip_first_two_digits,zip_first_three_digits
38083,TN,South,38,380
38088,TN,South,38,380
38101,TN,South,38,381
38103,TN,South,38,381
38104,TN,South,38,381
38105,TN,South,38,381
38106,TN,South,38,381
38107,TN,South,38,381
38108,TN,South,38,381
38109,TN,South,38,381
38110,TN,South,38,381
38111,TN,South,38,381
38112,TN,South,38,381
38113,TN,South,38,381
38114,TN,South,38,381
38115,TN,South,38,381
38116,TN,South,38,381
38117,TN,South,38,381
38118,TN,South,38,381
38119,TN,South,38,381
38120,TN,South,38,381
38122,TN,South,38,381
38124,TN,South,38,381
38125,TN,South,38,381
38126,TN,South,38,381
38127,TN,South,38,381
38128,TN,South,38,381
38130,TN,South,38,381
38131,TN,South,38,381
38132,TN,South,38,381
38133,TN,South,38,381
38134,TN,South,38,381
38135,TN,South,38,381
38136,TN,South,38,381
38137,TN,South,38,381
38138,TN,South,38,381
38139,TN,South,38,381
38141,TN,South,38,381
38142,TN,South,38,381
38145,TN,South,38,381
38147,TN,South,38,381
38148,TN,South,38,381
38150,TN,South,38,381
38151,TN,South,38,381
38152,TN,South,38,381
38157,TN,South,38,381
38159,TN,South,38,381
38161,TN,South,38,381
38163,TN,South,38,381
38165,TN,South,38,381
38166,TN,South,38,381
38167,TN,South,38,381
38168,TN,South,38,381
38173,TN,South,38,381
38174,TN,South,38,381
38175,TN,South,38,381
38177,TN,South,38,381
38181,TN,South,38,381
38182,TN,South,38,381
38183,TN,South,38,381
38184,TN,South,38,381
38186,TN,South,38,381
38187,TN,South,38,381
38188,TN,South,38,381
38190,TN,South,38,381
38193,TN,South,38,381
38194,TN,South,38,381
38197,TN,South,38,381
38201,TN,South,38,382
38220,TN,South,38,382
38221,TN,South,38,382
38222,TN,South,38,382
38223,TN,South,38,382
38224,TN,South,38,382
38225,TN,South,38,382
38226,TN,South,38,382
38227,TN,South,38,382
38229,TN,South,38,382
38230,TN,South,38,382
38231,TN,South,38,382
38232,TN,South,38,382
38233,TN,South,38,382
38235,TN,South,38,382
38236,TN,South,38,382
38237,TN,South,38,382
38238,TN,South,38,382
38240,TN,South,38,382
38241,TN,South,38,382
38242,TN,South,38,382
38251,TN,South,38,382
38253,TN,South,38,382
38254,TN,South,38,382
38255,TN,South,38,382
38256,TN,South,38,382
38257,TN,South,38,382
38258,TN,South,38,382
38259,TN,South,38,382
38260,TN,South,38,382
38261,TN,South,38,382
38271,TN,South,38,382
38281,TN,South,38,382
38301,TN,South,38,383
38302,TN,South,38,383
38303,TN,South,38,383
38305,TN,South,38,383
38308,TN,South,38,383
38310,TN,South,38,383
38311,TN,South,38,383
38313,TN,South,38,383
38314,TN,South,38,383
38315,TN,South,38,383
38316,TN,South,38,383
38317,TN,South,38,383
38318,TN,South,38,383
38320,TN,South,38,383
38321,TN,South,38,383
38324,TN,South,38,383
38326,TN,South,38,383
38327,TN,South,38,383
38328,TN,South,38,383
38329,TN,South,38,383
38330,TN,South,38,383
38331,TN,South,38,383
38332,TN,South,38,383
38333,TN,South,38,383
38334,TN,South,38,383
38336,TN,South,38,383
38337,TN,South,38,383
38338,TN,South,38,383
38339,TN,South,38,383
38340,TN,South,38,383
38341,TN,South,38,383
38342,TN,South,38,383
38343,TN,South,38,383
38344,TN,South,38,383
38345,TN,South,38,383
38346,TN,South,38,383
38347,TN,South,38,383
38348,TN,South,38,383
38351,TN,South,38,383
38352,TN,South,38,383
38355,TN,South,38,383
38356,TN,South,38,383
38357,TN,South,38,383
38358,TN,South,38,383
38359,TN,South,38,383
38361,TN,South,38,383
38362,TN,South,38,383
38363,TN,South,38,383
38365,TN,South,38,383
38366,TN,South,38,383
38367,TN,South,38,383
38368,TN,South,38,383
38369,TN,South,38,383
38370,TN,South,38,383
38371,TN,South,38,383
38372,TN,South,38,383
38374,TN,South,38,383
38375,TN,South,38,383
38376,TN,South,38,383
38377,TN,South,38,383
38378,TN,South,38,383
38379,TN,South,38,383
38380,TN,South,38,383
38381,TN,South,38,383
38382,TN,South,38,383
38387,TN,South,38,383
38388,TN,South,38,383
38389,TN,South,38,383
38390,TN,South,38,383
38391,TN,South,38,383
38392,TN,South,38,383
38393,TN,South,38,383
38401,TN,South,38,384
38402,TN,South,38,384
38425,TN,South,38,384
38449,TN,South,38,384
38450,TN,South,38,384
38451,TN,South,38,384
38452,TN,South,38,384
38453,TN,South,38,384
38454,TN,South,38,384
38455,TN,South,38,384
38456,TN,South,38,384
38457,TN,South,38,384
38459,TN,South,38,384
38460,TN,South,38,384
38461,TN,South,38,384
38462,TN,South,38,384
38463,TN,South,38,384
38464,TN,South,38,384
38468,TN,South,38,384
38469,TN,South,38,384
38471,TN,South,38,384
38472,TN,South,38,384
38473,TN,South,38,384
38474,TN,South,38,384
38475,TN,South,38,384
38476,TN,South,38,384
38477,TN,South,38,384
38478,TN,South,38,384
38481,TN,South,38,384
38482,TN,South,38,384
38483,TN,South,38,384
38485,TN,South,38,384
38486,TN,South,38,384
38487,TN,South,38,384
38488,TN,South,38,384
38501,TN,South,38,385
38502,TN,South,38,385
38503,TN,South,38,385
38504,TN,South,38,385
38505,TN,South,38,385
38506,TN,South,38,385
38541,TN,South,38,385
38542,TN,South,38,385
38543,TN,South,38,385
38544,TN,South,38,385
38545,TN,South,38,385
38547,TN,South,38,385
38548,TN,South,38,385
38549,TN,South,38,385
38550,TN,South,38,385
38551,TN,South,38,385
38552,TN,South,38,385
38553,TN,South,38,385
38554,TN,South,38,385
38555,TN,South,38,385
38556,TN,South,38,385
38557,TN,South,38,385
38558,TN,South,38,385
38559,TN,South,38,385
38560,TN,South,38,385
38562,TN,South,38,385
38563,TN,South,38,385
38564,TN,South,38,385
38565,TN,South,38,385
38567,TN,South,38,385
38568,TN,South,38,385
38569,TN,South,38,385
38570,TN,South,38,385
38571,TN,South,38,385
38572,TN,South,38,385
38573,TN,South,38,385
38574,TN,South,38,385
38575,TN,South,38,385
38577,TN,South,38,385
38578,TN,South,38,385
38579,TN,South,38,385
38580,TN,South,38,385
38581,TN,South,38,385
38582,TN,South,38,385
38583,TN,South,38,385
38585,TN,South,38,385
38587,TN,South,38,385
38588,TN,South,38,385
38589,TN,South,38,385
38601,MS,South,38,386
38602,MS,South,38,386
38603,MS,South,38,386
38606,MS,South,38,386
38609,MS,South,38,386
38610,MS,South,38,386
38611,MS,South,38,386
38614,MS,South,38,386
38617,MS,South,38,386
38618,MS,South,38,386
38619,MS,South,38,386
38620,MS,South,38,386
38621,MS,South,38,386
38622,MS,South,38,386
38623,MS,South,38,386
38625,MS,South,38,386
38626,MS,South,38,386
38627,MS,South,38,386
38628,MS,South,38,386
38629,MS,South,38,386
38630,MS,South,38,386
38631,MS,South,38,386
38632,MS,South,38,386
38633,MS,South,38,386
38634,MS,South,38,386
38635,MS,South,38,386
38637,MS,South,38,386
38638,MS,South,38,386
38639,MS,South,38,386
38641,MS,South,38,386
38642,MS,South,38,386
38643,MS,South,38,386
38644,MS,South,38,386
38645,MS,South,38,386
38646,MS,South,38,386
38647,MS,South,38,386
38649,MS,South,38,386
38650,MS,South,38,386
38651,MS,South,38,386
38652,MS,South,38,386
38654,MS,South,38,386
38655,MS,South,38,386
38658,MS,South,38,386
38659,MS,South,38,386
38661,MS,South,38,386
38663,MS,South,38,386
38664,MS,South,38,386
38665,MS,South,38,386
38666,MS,South,38,386
38668,MS,South,38,386
38669,MS,South,38,386
38670,MS,South,38,386
38671,MS,South,38,386
38672,MS,South,38,386
38673,MS,South,38,386
38674,MS,South,38,386
38675,MS,South,38,386
38676,MS,South,38,386
38677,MS,South,38,386
38679,MS,South,38,386
38680,MS,South,38,386
38683,MS,South,38,386
38685,MS,South,38,386
38686,MS,South,38,386
38701,MS,South,38,387
38702,MS,South,38,387
38703,MS,South,38,387
38704,MS,South,38,387
38720,MS,South,38,387
38721,MS,South,38,387
38722,MS,South,38,387
38723,MS,South,38,387
38725,MS,South,38,387
38726,MS,South,38,387
38730,MS,South,38,387
38731,MS,South,38,387
38732,MS,South,38,387
38733,MS,South,38,387
38736,MS,South,38,387
38737,MS,South,38,387
38738,MS,South,38,387
38739,MS,South,38,387
38740,MS,South,38,387
38744,MS,South,38,387
38745,MS,South,38,387
38746,MS,South,38,387
38748,MS,South,38,387
38749,MS,South,38,387
38751,MS,South,38,387
38753,MS,South,38,387
38754,MS,South,38,387
38756,MS,South,38,387
38759,MS,South,38,387
38760,MS,South,38,387
38761,MS,South,38,387
38762,MS,South,38,387
38764,MS,South,38,387
38765,MS,South,38,387
38767,MS,South,38,387
38768,MS,South,38,387
38769,MS,South,38,387
38771,MS,South,38,387
38772,MS,South,38,387
38773,MS,South,38,387
38774,MS,South,38,387
38776,MS,South,38,387
38778,MS,South,38,387
38780,MS,South,38,387
38781,MS,South,38,387
38782,MS,South,38,387
38801,MS,South,38,388
38802,MS,South,38,388
38803,MS,South,38,388
38804,MS,South,38,388
38820,MS,South,38,388
38821,MS,South,38,388
38824,MS,South,38,388
38825,MS,South,38,388
38826,MS,South,38,388
38827,MS,South,38,388
38828,MS,South,38,388
38829,MS,South,38,388
38833,MS,South,38,388
38834,MS,South,38,388
38835,MS,South,38,388
38838,MS,South,38,388
38839,MS,South,38,388
38841,MS,South,38,388
38843,MS,South,38,388
38844,MS,South,38,388
38846,MS,South,38,388
38847,MS,South,38,388
38848,MS,South,38,388
38849,MS,South,38,388
38850,MS,South,38,388
38851,MS,South,38,388
38852,MS,South,38,388
38855,MS,South,38,388
38856,MS,South,38,388
38857,MS,South,38,388
38858,MS,South,38,388
38859,MS,South,38,388
38860,MS,South,38,388
38862,MS,South,38,388
38863,MS,South,38,388
38864,MS,South,38,388
38865,MS,South,38,388
38866,MS,South,38,388
38868,MS,South,38,388
38869,MS,South,38,388
38870,MS,South,38,388
38871,MS,South,38,388
38873,MS,South,38,388
38874,MS,South,38,388
38875,MS,South,38,388
38876,MS,South,38,388
38877,MS,South,38,388
38878,MS,South,38,388
38879,MS,South,38,388
38880,MS,South,38,388
38901,MS,South,38,389
38902,MS,South,38,389
38913,MS,South,38,389
38914,MS,South,38,389
38915,MS,South,38,389
38916,MS,South,38,389
38917,MS,South,38,389
38920,MS,South,38,389
38921,MS,South,38,389
38922,MS,South,38,389
38923,MS,South,38,389
38924,MS,South,38,389
38925,MS,South,38,389
38926,MS,South,38,389
38927,MS,South,38,389
38928,MS,South,38,389
38929,MS,South,38,389
38930,MS,South,38,389
38935,MS,South,38,389
38940,MS,South,38,389
38941,MS,South,38,389
38943,MS,South,38,389
38944,MS,South,38,389
38945,MS,South,38,389
38946,MS,South,38,389
38947,MS,South,38,389
38948,MS,South,38,389
38949,MS,South,38,389
38950,MS,South,38,389
38951,MS,South,38,389
38952,MS,South,38,389
38953,MS,South,38,389
38954,MS,South,38,389
38955,MS,South,38,389
38957,MS,South,38,389
38958,MS,South,38,389
38959,MS,South,38,389
38960,MS,South,38,389
38961,MS,South,38,389
38962,MS,South,38,389
38963,MS,South,38,389
38964,MS,South,38,389
38965,MS,South,38,389
38966,MS,South,38,389
38967,MS,South,38,389
39038,MS,South,39,390
39039,MS,South,39,390
39040,MS,South,39,390
39041,MS,South,39,390
39042,MS,South,39,390
39043,MS,South,39,390
39044,MS,South,39,390
39045,MS,South,39,390
39046,MS,South,39,390
39047,MS,South,39,390
39051,MS,South,39,390
39054,MS,South,39,390
39056,MS,South,39,390
39057,MS,South,39,390
39058,MS,South,39,390
39059,MS,South,39,390
39060,MS,South,39,390
39061,MS,South,39,390
39062,MS,South,39,390
39063,MS,South,39,390
39066,MS,South,39,390
39067,MS,South,39,390
39069,MS,South,39,390
39071,MS,South,39,390
39072,MS,South,39,390
39073,MS,South,39,390
39074,MS,South,39,390
39077,MS,South,39,390
39078,MS,South,39,390
39079,MS,South,39,390
39080,MS,South,39,390
39081,MS,South,39,390
39082,MS,South,39,390
39083,MS,South,39,390
39086,MS,South,39,390
39087,MS,South,39,390
39088,MS,South,39,390
39090,MS,South,39,390
39092,MS,South,39,390
39094,MS,South,39,390
39095,MS,South,39,390
39096,MS,South,39,390
39097,MS,South,39,390
39098,MS,South,39,390
39107,MS,South,39,391
39108,MS,South,39,391
39109,MS,South,39,391
39110,MS,South,39,391
39111,MS,South,39,391
39113,MS,South,39,391
39114,MS,South,39,391
39115,MS,South,39,391
39116,MS,South,39,391
39117,MS,South,39,391
39119,MS,South,39,391
39120,MS,South,39,391
39121,MS,South,39,391
39122,MS,South,39,391
39130,MS,South,39,391
39140,MS,South,39,391
39144,MS,South,39,391
39145,MS,South,39,391
39146,MS,South,39,391
39148,MS,South,39,391
39149,MS,South,39,391
39150,MS,South,39,391
39151,MS,South,39,391
39152,MS,South,39,391
39153,MS,South,39,391
39154,MS,South,39,391
39156,MS,South,39,391
39157,MS,South,39,391
39158,MS,South,39,391
39159,MS,South,39,391
39160,MS,South,39,391
39161,MS,South,39,391
39162,MS,South,39,391
39163,MS,South,39,391
39165,MS,South,39,391
39166,MS,South,39,391
39167,MS,South,39,391
39168,MS,South,39,391
39169,MS,South,39,391
39170,MS,South,39,391
39171,MS,South,39,391
39173,MS,South,39,391
39174,MS,South,39,391
39175,MS,South,39,391
39176,MS,South,39,391
39177,MS,South,39,391
39179,MS,South,39,391
39180,MS,South,39,391
39181,MS,South,39,391
39182,MS,South,39,391
39183,MS,South,39,391
39189,MS,South,39,391
39190,MS,South,39,391
39191,MS,South,39,391
39192,MS,South,39,391
39193,MS,South,39,391
39194,MS,South,39,391
39201,MS,South,39,392
39202,MS,South,39,392
39203,MS,South,39,392
39204,MS,South,39,392
39205,MS,South,39,392
39206,MS,South,39,392
39207,MS,South,39,392
39208,MS,South,39,392
39209,MS,South,39,392
39210,MS,South,39,392
39211,MS,South,39,392
39212,MS,South,39,392
39213,MS,South,39,392
39215,MS,South,39,392
39216,MS,South,39,392
39217,MS,South,39,392
39218,MS,South,39,392
39225,MS,South,39,392
39232,MS,South,39,392
39235,MS,South,39,392
39236,MS,South,39,392
39250,MS,South,39,392
39269,MS,South,39,392
39271,MS,South,39,392
39272,MS,South,39,392
39282,MS,South,39,392
39283,MS,South,39,392
39284,MS,South,39,392
39286,MS,South,39,392
39288,MS,South,39,392
39289,MS,South,39,392
39296,MS,South,39,392
39298,MS,South,39,392
39301,MS,South,39,393
39302,MS,South,39,393
39303,MS,South,39,393
39304,MS,South,39,393
39305,MS,South,39,393
39307,MS,South,39,393
39309,MS,South,39,393
39320,MS,South,39,393
39322,MS,South,39,393
39323,MS,South,39,393
39324,MS,South,39,393
39325,MS,South,39,393
39326,MS,South,39,393
39327,MS,South,39,393
39328,MS,South,39,393
39330,MS,South,39,393
39332,MS,South,39,393
39335,MS,South,39,393
39336,MS,South,39,393
39337,MS,South,39,393
39338,MS,South,39,393
39339,MS,South,39,393
39341,MS,South,39,393
39342,MS,South,39,393
39345,MS,South,39,393
39346,MS,South,39,393
39347,MS,South,39,393
39348,MS,South,39,393
39350,MS,South,39,393
39352,MS,South,39,393
39354,MS,South,39,393
39355,MS,South,39,393
39356,MS,South,39,393
39358,MS,South,39,393
39359,MS,South,39,393
39360,MS,South,39,393
39361,MS,South,39,393
39362,MS,South,39,393
39363,MS,South,39,393
39364,MS,South,39,393
39365,MS,South,39,393
39366,MS,South,39,393
39367,MS,South,39,393
39401,MS,South,39,394
39402,MS,South,39,394
39403,MS,South,39,394
39404,MS,South,39,394
39406,MS,South,39,394
39407,MS,South,39,394
39421,MS,South,39,394
39422,MS,South,39,394
39423,MS,South,39,394
39425,MS,South,39,394
39426,MS,South,39,394
39427,MS,South,39,394
39428,MS,South,39,394
39429,MS,South,39,394
39436,MS,South,39,394
39437,MS,South,39,394
39439,MS,South,39,394
39440,MS,South,39,394
39441,MS,South,39,394
39442,MS,South,39,394
39443,MS,South,39,394
39451,MS,South,39,394
39452,MS,South,39,394
39455,MS,South,39,394
39456,MS,South,39,394
39457,MS,South,39,394
39459,MS,South,39,394
39460,MS,South,39,394
39461,MS,South,39,394
39462,MS,South,39,394
39463,MS,South,39,394
39464,MS,South,39,394
39465,MS,South,39,394
39466,MS,South,39,394
39470,MS,South,39,394
39474,MS,South,39,394
39475,MS,South,39,394
39476,MS,South,39,394
39477,MS,South,39,394
39478,MS,South,39,394
39479,MS,South,39,394
39480,MS,South,39,394
39481,MS,South,39,394
39482,MS,South,39,394
39483,MS,South,39,394
39501,MS,South,39,395
39502,MS,South,39,395
39503,MS,South,39,395
39505,MS,South,39,395
39506,MS,South,39,395
39507,MS,South,39,395
39520,MS,South,39,395
39521,MS,South,39,395
39522,MS,South,39,395
39525,MS,South,39,395
39529,MS,South,39,395
39530,MS,South,39,395
39531,MS,South,39,395
39532,MS,South,39,395
39533,MS,South,39,395
39534,MS,South,39,395
39535,MS,South,39,395
39540,MS,South,39,395
39552,MS,South,39,395
39553,MS,South,39,395
39555,MS,South,39,395
39556,MS,South,39,395
39558,MS,South,39,395
39560,MS,South,39,395
39561,MS,South,39,395
39562,MS,South,39,395
39563,MS,South,39,395
39564,MS,South,39,395
39565,MS,South,39,395
39566,MS,South,39,395
39567,MS,South,39,395
39568,MS,South,39,395
39569,MS,South,39,395
39571,MS,South,39,395
39572,MS,South,39,395
39573,MS,South,39,395
39574,MS,South,39,395
39576,MS,South,39,395
39577,MS,South,39,395
39581,MS,South,39,395
39595,MS,South,39,395
39601,MS,South,39,396
39602,MS,South,39,396
39603,MS,South,39,396
39629,MS,South,39,396
39630,MS,South,39,396
39631,MS,South,39,396
39632,MS,South,39,396
39633,MS,South,39,396
39635,MS,South,39,396
39638,MS,South,39,396
39641,MS,South,39,396
39643,MS,South,39,396
39645,MS,South,39,396
39647,MS,South,39,396
39648,MS,South,39,396
39649,MS,South,39,396
39652,MS,South,39,396
39653,MS,South,39,396
39654,MS,South,39,396
39656,MS,South,39,396
39657,MS,South,39,396
39661,MS,South,39,396
39662,MS,South,39,396
39663,MS,South,39,396
39664,MS,South,39,396
39665,MS,South,39,396
39666,MS,South,39,396
39667,MS,South,39,396
39668,MS,South,39,396
39669,MS,South,39,396
39701,MS,South,39,397
39702,MS,South,39,397
39703,MS,South,39,397
39704,MS,South,39,397
39705,MS,South,39,397
39710,MS,South,39,397
39730,MS,South,39,397
39735,MS,South,39,397
39736,MS,South,39,397
39737,MS,South,39,397
39739,MS,South,39,397
39740,MS,South,39,397
39741,MS,South,39,397
39743,MS,South,39,397
39744,MS,South,39,397
39745,MS,South,39,397
39746,MS,South,39,397
39747,MS,South,39,397
39750,MS,South,39,397
39751,MS,South,39,397
39752,MS,South,39,397
39753,MS,South,39,397
39754,MS,South,39,397
39755,MS,South,39,397
39756,MS,South,39,397
39759,MS,South,39,397
39760,MS,South,39,397
39762,MS,South,39,397
39766,MS,South,39,397
39767,MS,South,39,397
39769,MS,South,39,397
39771,MS,South,39,397
39772,MS,South,39,397
39773,MS,South,39,397
39776,MS,South,39,397
39813,GA,South,39,398
39815,GA,South,39,398
39817,GA,South,39,398
39818,GA,South,39,398
39819,GA,South,39,398
39823,GA,South,39,398
39824,GA,South,39,398
39825,GA,South,39,398
39826,GA,South,39,398
39827,GA,South,39,398
39828,GA,South,39,398
39829,GA,South,39,398
39832,GA,South,39,398
39834,GA,South,39,398
39836,GA,South,39,398
39837,GA,South,39,398
39840,GA,South,39,398
39841,GA,South,39,398
39842,GA,South,39,398
39845,GA,South,39,398
39846,GA,South,39,398
39851,GA,South,39,398
39852,GA,South,39,398
39854,GA,South,39,398
39859,GA,South,39,398
39861,GA,South,39,398
39862,GA,South,39,398
39866,GA,South,39,398
39867,GA,South,39,398
39870,GA,South,39,398
39877,GA,South,39,398
39885,GA,South,39,398
39886,GA,South,39,398
39897,GA,South,39,398
39901,GA,South,39,399
40003,KY,South,40,400
40004,KY,South,40,400
40006,KY,South,40,400
40007,KY,South,40,400
40008,KY,South,40,400
40009,KY,South,40,400
40010,KY,South,40,400
40011,KY,South,40,400
40012,KY,South,40,400
40013,KY,South,40,400
40014,KY,South,40,400
40018,KY,South,40,400
40019,KY,South,40,400
40020,KY,South,40,400
40022,KY,South,40,400
40023,KY,South,40,400
40025,KY,South,40,400
40026,KY,South,40,400
40027,KY,South,40,400
40031,KY,South,40,400
40032,KY,South,40,400
40033,KY,South,40,400
40036,KY,South,40,400
40037,KY,South,40,400
40040,KY,South,40,400
40041,KY,South,40,400
40045,KY,South,40,400
40046,KY,South,40,400
40047,KY,South,40,400
40048,KY,South,40,400
40049,KY,South,40,400
40050,KY,South,40,400
40051,KY,South,40,400
40052,KY,South,40,400
40055,KY,South,40,400
40056,KY,South,40,400
40057,KY,South,40,400
40058,KY,South,40,400
40059,KY,South,40,400
40060,KY,South,40,400
40061,KY,South,40,400
40062,KY,South,40,400
40063,KY,South,40,400
40065,KY,South,40,400
40066,KY,South,40,400
40067,KY,South,40,400
40068,KY,South,40,400
40069,KY,South,40,400
40070,KY,South,40,400
40071,KY,South,40,400
40075,KY,South,40,400
40076,KY,South,40,400
40077,KY,South,40,400
40078,KY,South,40,400
40104,KY,South,40,401
40107,KY,South,40,401
40108,KY,South,40,401
40109,KY,South,40,401
40110,KY,South,40,401
40111,KY,South,40,401
40115,KY,South,40,401
40117,KY,South,40,401
40118,KY,South,40,401
40119,KY,South,40,401
40121,KY,South,40,401
40122,KY,South,40,401
40129,KY,South,40,401
40140,KY,South,40,401
40142,KY,South,40,401
40143,KY,South,40,401
40144,KY,South,40,401
40145,KY,South,40,401
40146,KY,South,40,401
40150,KY,South,40,401
40152,KY,South,40,401
40153,KY,South,40,401
40155,KY,South,40,401
40157,KY,South,40,401
40159,KY,South,40,401
40160,KY,South,40,401
40161,KY,South,40,401
40162,KY,South,40,401
40165,KY,South,40,401
40170,KY,South,40,401
40171,KY,South,40,401
40175,KY,South,40,401
40176,KY,South,40,401
40177,KY,South,40,401
40178,KY,South,40,401
40201,KY,South,40,402
40202,KY,South,40,402
40203,KY,South,40,402
40204,KY,South,40,402
40205,KY,South,40,402
40206,KY,South,40,402
40207,KY,South,40,402
40208,KY,South,40,402
40209,KY,South,40,402
40210,KY,South,40,402
40211,KY,South,40,402
40212,KY,South,40,402
40213,KY,South,40,402
40214,KY,South,40,402
40215,KY,South,40,402
40216,KY,South,40,402
40217,KY,South,40,402
40218,KY,South,40,402
40219,KY,South,40,402
40220,KY,South,40,402
40221,KY,South,40,402
40222,KY,South,40,402
40223,KY,South,40,402
40224,KY,South,40,402
40225,KY,South,40,402
40228,KY,South,40,402
40229,KY,South,40,402
40231,KY,South,40,402
40232,KY,South,40,402
40233,KY,South,40,402
40241,KY,South,40,402
40242,KY,South,40,402
40243,KY,South,40,402
40245,KY,South,40,402
40250,KY,South,40,402
40251,KY,South,40,402
40252,KY,South,40,402
40253,KY,South,40,402
40255,KY,South,40,402
40256,KY,South,40,402
40257,KY,South,40,402
40258,KY,South,40,402
40259,KY,South,40,402
40261,KY,South,40,402
40266,KY,South,40,402
40268,KY,South,40,402
40269,KY,South,40,402
40270,KY,South,40,402
40272,KY,South,40,402
40280,KY,South,40,402
40281,KY,South,40,402
40282,KY,South,40,402
40283,KY,South,40,402
40285,KY,South,40,402
40287,KY,South,40,402
40289,KY,South,40,402
40290,KY,South,40,402
40291,KY,South,40,402
40292,KY,South,40,402
40293,KY,South,40,402
40294,KY,South,40,402
40295,KY,South,40,402
40296,KY,South,40,402
40297,KY,South,40,402
40298,KY,South,40,402
40299,KY,South,40,402
40310,KY,South,40,403
40311,KY,South,40,403
40312,KY,South,40,403
40313,KY,South,40,403
40316,KY,South,40,403
40317,KY,South,40,403
40319,KY,South,40,403
40322,KY,South,40,403
40324,KY,South,40,403
40328,KY,South,40,403
40330,KY,South,40,403
40334,KY,South,40,403
40336,KY,South,40,403
40337,KY,South,40,403
40339,KY,South,40,403
40340,KY,South,40,403
40342,KY,South,40,403
40346,KY,South,40,403
40347,KY,South,40,403
40348,KY,South,40,403
40350,KY,South,40,403
40351,KY,South,40,403
40353,KY,South,40,403
40355,KY,South,40,403
40356,KY,South,40,403
40357,KY,South,40,403
40358,KY,South,40,403
40359,KY,South,40,403
40360,KY,South,40,403
40361,KY,South,40,403
40362,KY,South,40,403
40363,KY,South,40,403
40366,KY,South,40,403
40370,KY,South,40,403
40371,KY,South,40,403
40372,KY,South,40,403
40374,KY,South,40,403
40376,KY,South,40,403
40379,KY,South,40,403
40380,KY,South,40,403
40383,KY,South,40,403
40384,KY,South,40,403
40385,KY,South,40,403
40386,KY,South,40,403
40387,KY,South,40,403
40390,KY,South,40,403
40391,KY,South,40,403
40392,KY,South,40,403
40402,KY,South,40,404
40403,KY,South,40,404
40404,KY,South,40,404
40405,KY,South,40,404
40409,KY,South,40,404
40410,KY,South,40,404
40419,KY,South,40,404
40422,KY,South,40,404
40423,KY,South,40,404
40434,KY,South,40,404
40437,KY,South,40,404
40440,KY,South,40,404
40442,KY,South,40,404
40444,KY,South,40,404
40445,KY,South,40,404
40446,KY,South,40,404
40447,KY,South,40,404
40448,KY,South,40,404
40452,KY,South,40,404
40456,KY,South,40,404
40460,KY,South,40,404
40461,KY,South,40,404
40464,KY,South,40,404
40468,KY,South,40,404
40472,KY,South,40,404
40473,KY,South,40,404
40475,KY,South,40,404
40476,KY,South,40,404
40481,KY,South,40,404
40484,KY,South,40,404
40486,KY,South,40,404
40488,KY,South,40,404
40489,KY,South,40,404
40492,KY,South,40,404
40495,KY,South,40,404
40502,KY,South,40,405
40503,KY,South,40,405
40504,KY,South,40,405
40505,KY,South,40,405
40506,KY,South,40,405
40507,KY,South,40,405
40508,KY,South,40,405
40509,KY,South,40,405
40510,KY,South,40,405
40511,KY,South,40,405
40512,KY,South,40,405
40513,KY,South,40,405
40514,KY,South,40,405
40515,KY,South,40,405
40516,KY,South,40,405
40517,KY,South,40,405
40522,KY,South,40,405
40523,KY,South,40,405
40524,KY,South,40,405
40526,KY,South,40,405
40533,KY,South,40,405
40536,KY,South,40,405
40544,KY,South,40,405
40546,KY,South,40,405
40550,KY,South,40,405
40555,KY,South,40,405
40574,KY,South,40,405
40575,KY,South,40,405
40576,KY,South,40,405
40577,KY,South,40,405
40578,KY,South,40,405
40579,KY,South,40,405
40580,KY,South,40,405
40581,KY,South,40,405
40582,KY,South,40,405
40583,KY,South,40,405
40588,KY,South,40,405
40591,KY,South,40,405
40598,KY,South,40,405
40601,KY,South,40,406
40602,KY,South,40,406
40603,KY,South,40,406
40604,KY,South,40,406
40618,KY,South,40,406
40619,KY,South,40,406
40620,KY,South,40,406
40621,KY,South,40,406
40622,KY,South,40,406
40701,KY,South,40,407
40702,KY,South,40,407
40724,KY,South,40,407
40729,KY,South,40,407
40730,KY,South,40,407
40734,KY,South,40,407
40737,KY,South,40,407
40740,KY,South,40,407
40741,KY,South,40,407
40742,KY,South,40,407
40743,KY,South,40,407
40744,KY,South,40,407
40745,KY,South,40,407
40754,KY,South,40,407
40755,KY,South,40,407
40759,KY,South,40,407
40763,KY,South,40,407
40769,KY,South,40,407
40771,KY,South,40,407
40801,KY,South,40,408
40803,KY,South,40,408
40806,KY,South,40,408
40807,KY,South,40,408
40808,KY,South,40,408
40810,KY,South,40,408
40813,KY,South,40,408
40815,KY,South,40,408
40816,KY,South,40,408
40818,KY,South,40,408
40819,KY,South,40,408
40820,KY,South,40,408
40823,KY,South,40,408
40824,KY,South,40,408
40826,KY,South,40,408
40827,KY,South,40,408
40828,KY,South,40,408
40829,KY,South,40,408
40830,KY,South,40,408
40831,KY,South,40,408
40840,KY,South,40,408
40843,KY,South,40,408
40844,KY,South,40,408
40845,KY,South,40,408
40847,KY,South,40,408
40849,KY,South,40,408
40854,KY,South,40,408
40855,KY,South,40,408
40856,KY,South,40,408
40858,KY,South,40,408
40862,KY,South,40,408
40863,KY,South,40,408
40865,KY,South,40,408
40868,KY,South,40,408
