Company,Zip Prefix,WeekNum,Sales,Temp,Precip,GoogTrend,GoogTrendM1,GoogTrendR,GoogTrendRM1,Gprice,Non-Physical Sales,Month
WALMART,21,14,326917.1802,54.058,0.049784,37,37,524.2,524.2,3.5501,53044599.44,4
WALMART,21,15,356032.1701,52.7129,0.19038,38,37,585.2,524.2,3.5921,55548326.56,4
WALMART,21,16,309218.2798,54.8127,0.07504,37,38,569.8,585.2,3.6202,52812187.85,4
WALMART,21,17,350922.2301,57.1482,0.43023,37,37,569.8,569.8,3.6246,68064917.82,4
WALMART,21,18,348444.6904,62.6159,0.03841,38,37,570,569.8,3.6028,58490928.6,5
WALMART,21,19,322266.6005,66.1092,0.21663,38,38,570,570,3.5956,54014649.01,5
WALMART,21,20,324575.9304,64.1388,0.035377,38,38,576.3,570,3.598,53551134.32,5
WALMART,21,21,349051.3603,65.3235,0.068477,40,38,553.3,576.3,3.6131,61517631.73,5
WALMART,21,22,380918.6705,67.0323,0.06655,39,40,608.4,553.3,3.619,63331249.72,6
WALMART,21,23,290859.8502,72.0593,0.16934,41,39,631.4,608.4,3.6139,57372480.77,6
WALMART,21,24,271070.9104,75.1375,0.14433,42,41,646.8,631.4,3.6274,56249930.11,6
WALMART,21,25,234312.2501,75.2129,0.064286,41,42,546.7,646.8,3.6376,58537999.83,6
WALMART,21,26,266331.5902,76.9757,0.080903,44,41,704,546.7,3.6243,60978421.45,7
WALMART,21,27,241395.6102,77.5795,0.066927,42,44,655.2,704,3.5889,55234038.75,7
WALMART,21,28,251782.3201,75.3194,0.15061,41,42,656,655.2,3.5468,49419270.48,7
WALMART,21,29,377001.9901,75.2857,0.027817,42,41,655.2,656,3.5034,47079927.57,7
WALMART,21,30,396630.6104,72.5404,0.074111,43,42,688,655.2,3.4612,58994478.82,7
WALMART,21,31,207635.09,73.4124,0.067358,45,43,684,688,3.4483,64061272.56,8
WALMART,21,32,279688.4704,71.6496,0.41945,42,45,646.8,684,3.4331,53130059.7,8
WALMART,21,33,402021.5103,74.2156,0.044906,43,42,662.2,646.8,3.4041,53607957.56,8
WALMART,21,34,173234.1802,72.1415,0.0017251,42,43,604.8,662.2,3.4016,59269432.69,8
WALMART,21,35,274209.2505,80.1092,0.096752,40,42,584,604.8,3.4086,55122979.26,9
WALMART,21,36,217347.8301,70.8908,0.030081,38,40,539.6,584,3.3867,50113793.18,9
WALMART,21,37,232415.5402,64.4137,0.0036253,38,38,570,539.6,3.332,50482052.06,9
WALMART,21,38,213736.8403,63.9811,0.14644,39,38,600.6,570,3.2989,49056480.9,9
WALMART,21,39,257738.6206,65.4299,0.084313,38,39,557.3,600.6,3.2833,65895762.01,10
WALMART,21,40,240505.2402,58.5728,0.083814,39,38,565.5,557.3,3.2106,50791777.24,10
WALMART,21,41,198496.4797,63.2642,0.11663,39,39,585,565.5,3.1195,47355591.03,10
WALMART,21,42,283980.5004,55.7102,0.12977,40,39,613.3,585,3.0507,49073930.89,10
WALMART,21,43,225326.7504,55.3342,0.016415,42,40,663.6,613.3,2.9946,54946270.97,10
WALMART,21,44,218900.8703,50.0539,0.066604,43,42,602,663.6,2.9385,54283147.72,11
WALMART,21,45,224481.3905,45.2534,0.0046631,53,43,731.4,602,2.8888,52345358.6,11
WALMART,21,46,265809.4201,35.6375,0.094367,61,53,991.3,731.4,2.8292,59302549.18,11
WALMART,21,47,560621.5807,43.9569,0.15559,100,61,1360,991.3,2.7656,71155437.58,11
WALMART,21,48,549032.6812,44.4933,0.11123,66,100,1072.5,1360,2.7009,115816443,12
WALMART,21,49,502148.4694,37.8221,0.076954,58,66,835.2,1072.5,2.5858,95699514.06,12
WALMART,21,50,564371.051,38.9757,0.031644,62,58,843.2,835.2,2.4426,110545404.8,12
WALMART,21,51,493999.1305,42.5526,0.15189,83,62,1185.7,843.2,2.301,67497543.99,12
WALMART,22,1,471126.2405,30.3425,0.18664,37,45,562.4,693,3.2631,61492760.7,1
WALMART,22,2,463399.1803,38.9416,0.051834,36,37,540,562.4,3.2574,57539409.47,1
WALMART,22,3,534603.4005,26.0081,0.013929,35,36,525,540,3.2404,54173417.13,1
WALMART,22,4,500185.6601,27.4984,0.0020617,35,35,484.2,525,3.2417,62557438.97,1
WALMART,22,5,526788.1706,36.8766,0.22372,34,35,510,484.2,3.248,57741423.48,2
WALMART,22,6,576383.74,30.8961,0.16344,38,34,554.8,510,3.2816,58429948.63,2
WALMART,22,7,483050.2905,41.9432,0.029253,37,38,555,554.8,3.3503,58527582.51,2
WALMART,22,8,562738.8603,34.3815,0.010698,37,37,562.4,555,3.4036,68292043.94,2
WALMART,22,9,797915.2517,33.2695,0.087987,37,37,592,562.4,3.4321,67214297.82,3
WALMART,22,10,623902.1599,47.0357,0.018279,36,37,547.2,592,3.4652,55112365.96,3
WALMART,22,11,679792.5106,42,0.093685,36,36,540,547.2,3.4883,55204513.98,3
WALMART,22,12,515823.9704,41.0195,0.16084,37,36,584.6,540,3.4991,56587827.29,3
WALMART,22,13,486481.1204,53.3685,0.11922,37,37,524.2,584.6,3.5253,66181801.73,4
WALMART,22,14,427348.0004,55.5487,0.066916,37,37,524.2,524.2,3.5501,53044599.44,4
WALMART,22,15,454393.7004,53.7938,0.1982,38,37,585.2,524.2,3.5921,55548326.56,4
WALMART,22,16,409384.9305,56.1997,0.069464,37,38,569.8,585.2,3.6202,52812187.85,4
WALMART,22,17,417783.7605,58.1672,0.50763,37,37,569.8,569.8,3.6246,68064917.82,4
WALMART,22,18,443461.6505,64.9269,0.050958,38,37,570,569.8,3.6028,58490928.6,5
WALMART,22,19,431596.5905,67.7581,0.41687,38,38,570,570,3.5956,54014649.01,5
WALMART,22,20,422130.5901,64.9529,0.011607,38,38,576.3,570,3.598,53551134.32,5
WALMART,22,21,458759.8601,69.0195,0.16089,40,38,553.3,576.3,3.6131,61517631.73,5
WALMART,22,22,454291.1105,69.9854,0.07888,39,40,608.4,553.3,3.619,63331249.72,6
WALMART,22,23,390627.4701,74.7711,0.22515,41,39,631.4,608.4,3.6139,57372480.77,6
WALMART,22,24,356427.3702,76.2662,0.067419,42,41,646.8,631.4,3.6274,56249930.11,6
WALMART,22,25,323339.2801,75.7208,0.042679,41,42,546.7,646.8,3.6376,58537999.83,6
WALMART,22,26,349086.5002,77.0682,0.074627,44,41,704,546.7,3.6243,60978421.45,7
WALMART,22,27,328215.7299,77.461,0.13291,42,44,655.2,704,3.5889,55234038.75,7
WALMART,22,28,340621.4902,76.4269,0.2092,41,42,656,655.2,3.5468,49419270.48,7
WALMART,22,29,502618.7808,76.1883,0.038701,42,41,655.2,656,3.5034,47079927.57,7
WALMART,22,30,503992.8604,71.6445,0.041201,43,42,688,655.2,3.4612,58994478.82,7
WALMART,22,31,229961.4801,74.75,0.047695,45,43,684,688,3.4483,64061272.56,8
WALMART,22,32,315738.9201,71.9724,0.19047,42,45,646.8,684,3.4331,53130059.7,8
WALMART,22,33,532371.04,75.5341,0.15487,43,42,662.2,646.8,3.4041,53607957.56,8
WALMART,22,34,213655.5702,72.7776,0.0018669,42,43,604.8,662.2,3.4016,59269432.69,8
WALMART,22,35,379993.8803,81.1071,0.11916,40,42,584,604.8,3.4086,55122979.26,9
WALMART,22,36,310409.2,71.5179,0.027029,38,40,539.6,584,3.3867,50113793.18,9
WALMART,22,37,303794.04,65.8653,0.00063312,38,38,570,539.6,3.332,50482052.06,9
WALMART,22,38,278598.8697,64.9058,0.065536,39,38,600.6,570,3.2989,49056480.9,9
WALMART,22,39,356463.2906,66.0162,0.035357,38,39,557.3,600.6,3.2833,65895762.01,10
WALMART,22,40,304403.2802,59.8295,0.09336,39,38,565.5,557.3,3.2106,50791777.24,10
WALMART,22,41,252409.2301,63.0065,0.20354,39,39,585,565.5,3.1195,47355591.03,10
WALMART,22,42,369431.4803,55.9821,0.091039,40,39,613.3,585,3.0507,49073930.89,10
WALMART,22,43,283259.0499,54.5698,0.0065097,42,40,663.6,613.3,2.9946,54946270.97,10
WALMART,22,44,276810.8105,51.151,0.040568,43,42,602,663.6,2.9385,54283147.72,11
WALMART,22,45,306357.52,45.4886,0.0032305,53,43,731.4,602,2.8888,52345358.6,11
WALMART,22,46,460395.4992,36.0942,0.07875,61,53,991.3,731.4,2.8292,59302549.18,11
WALMART,22,47,898092.7987,45.1688,0.19422,100,61,1360,991.3,2.7656,71155437.58,11
WALMART,22,48,792593.7904,45.8929,0.15735,66,100,1072.5,1360,2.7009,115816443,12
WALMART,22,49,763481.85,39.026,0.041818,58,66,835.2,1072.5,2.5858,95699514.06,12
WALMART,22,50,826693.7979,39.6558,0.046006,62,58,843.2,835.2,2.4426,110545404.8,12
WALMART,22,51,709168.1506,42.2403,0.14437,83,62,1185.7,843.2,2.301,67497543.99,12
WALMART,23,1,617411.1206,38.7857,0.19831,37,45,562.4,693,3.2631,61492760.7,1
WALMART,23,2,645202.9503,42.9062,0.077017,36,37,540,562.4,3.2574,57539409.47,1
WALMART,23,3,636457.6402,29.8838,0.016345,35,36,525,540,3.2404,54173417.13,1
WALMART,23,4,736566.4205,30.2017,0.057213,35,35,484.2,525,3.2417,62557438.97,1
WALMART,23,5,792544.8815,40.2829,0.10277,34,35,510,484.2,3.248,57741423.48,2
WALMART,23,6,856156.2592,35.3655,0.18331,38,34,554.8,510,3.2816,58429948.63,2
WALMART,23,7,733230.2903,47.479,0.064594,37,38,555,554.8,3.3503,58527582.51,2
WALMART,23,8,926224.6219,38.93,0,37,37,562.4,555,3.4036,68292043.94,2
WALMART,23,9,1310843.583,38.1022,0.12297,37,37,592,562.4,3.4321,67214297.82,3
WALMART,23,10,1043525.281,48.2423,0.027535,36,37,547.2,592,3.4652,55112365.96,3
WALMART,23,11,972116.3801,43.0756,0.11289,36,36,540,547.2,3.4883,55204513.98,3
WALMART,23,12,643305.1906,43.6807,0.18004,37,36,584.6,540,3.4991,56587827.29,3
WALMART,23,13,651179.5612,57.9132,0.040196,37,37,524.2,584.6,3.5253,66181801.73,4
WALMART,23,14,488605.7603,58.9132,0.14119,37,37,524.2,524.2,3.5501,53044599.44,4
WALMART,23,15,573738.7305,55.0784,0.20824,38,37,585.2,524.2,3.5921,55548326.56,4
WALMART,23,16,512268.7502,59.2269,0.14494,37,38,569.8,585.2,3.6202,52812187.85,4
WALMART,23,17,581437.4402,63.3992,0.18552,37,37,569.8,569.8,3.6246,68064917.82,4
WALMART,23,18,551798.0105,69.2199,0.045,38,37,570,569.8,3.6028,58490928.6,5
WALMART,23,19,527225.1001,71.4734,0.26675,38,38,570,570,3.5956,54014649.01,5
WALMART,23,20,510325.39,67.7591,0.050014,38,38,576.3,570,3.598,53551134.32,5
WALMART,23,21,548870.3808,71.0476,0.079356,40,38,553.3,576.3,3.6131,61517631.73,5
WALMART,23,22,607901.811,70.8655,0.033655,39,40,608.4,553.3,3.619,63331249.72,6
WALMART,23,23,456051.8104,77.2955,0.24772,41,39,631.4,608.4,3.6139,57372480.77,6
WALMART,23,24,415997.14,79.7157,0.10067,42,41,646.8,631.4,3.6274,56249930.11,6
WALMART,23,25,339840.9302,77.2353,0.01979,41,42,546.7,646.8,3.6376,58537999.83,6
WALMART,23,26,416372.5206,78.8277,0.080966,44,41,704,546.7,3.6243,60978421.45,7
WALMART,23,27,363291.6902,79.0784,0.17944,42,44,655.2,704,3.5889,55234038.75,7
WALMART,23,28,401552.7404,78.6737,0.076821,41,42,656,655.2,3.5468,49419270.48,7
WALMART,23,29,576087.6704,77.7969,0.26251,42,41,655.2,656,3.5034,47079927.57,7
WALMART,23,30,567626.8505,74.6485,0.20188,43,42,688,655.2,3.4612,58994478.82,7
WALMART,23,31,215644.9902,75.6443,0.062367,45,43,684,688,3.4483,64061272.56,8
WALMART,23,32,315546.7203,75.0434,0.09105,42,45,646.8,684,3.4331,53130059.7,8
WALMART,23,33,627515.0605,78.042,0.13924,43,42,662.2,646.8,3.4041,53607957.56,8
WALMART,23,34,175431.9802,74.7549,0.0026751,42,43,604.8,662.2,3.4016,59269432.69,8
WALMART,23,35,412374.2508,82.7885,0.081232,40,42,584,604.8,3.4086,55122979.26,9
WALMART,23,36,325246.72,73.8375,0.47805,38,40,539.6,584,3.3867,50113793.18,9
WALMART,23,37,315717.5402,69.0406,0.0021569,38,38,570,539.6,3.332,50482052.06,9
WALMART,23,38,270360.6502,67.9454,0.38602,39,38,600.6,570,3.2989,49056480.9,9
WALMART,23,39,382513.4105,67.493,0.038235,38,39,557.3,600.6,3.2833,65895762.01,10
WALMART,23,40,299907.3902,63.9524,0.082003,39,38,565.5,557.3,3.2106,50791777.24,10
WALMART,23,41,233739.9702,67.2997,0.10852,39,39,585,565.5,3.1195,47355591.03,10
WALMART,23,42,441806.1203,57.3543,0.033235,40,39,613.3,585,3.0507,49073930.89,10
WALMART,23,43,282406.83,57.8193,0.033543,42,40,663.6,613.3,2.9946,54946270.97,10
WALMART,23,44,310416.9904,52.2633,0.048431,43,42,602,663.6,2.9385,54283147.72,11
WALMART,23,45,313678.9908,48.577,0.0085854,53,43,731.4,602,2.8888,52345358.6,11
WALMART,23,46,501534.9901,40.112,0.083711,61,53,991.3,731.4,2.8292,59302549.18,11
WALMART,23,47,1054102.781,47.8431,0.30102,100,61,1360,991.3,2.7656,71155437.58,11
WALMART,23,48,1033936.763,50.6176,0.055588,66,100,1072.5,1360,2.7009,115816443,12
WALMART,23,49,826310.5413,41.5448,0.020742,58,66,835.2,1072.5,2.5858,95699514.06,12
WALMART,23,50,1004498.18,41.6611,0.047801,62,58,843.2,835.2,2.4426,110545404.8,12
WALMART,23,51,854706.3599,45.7899,0.29196,83,62,1185.7,843.2,2.301,67497543.99,12
WALMART,24,1,113133.4703,31,0.2001,37,45,562.4,693,3.2631,61492760.7,1
WALMART,24,2,120990.1702,35.6171,0.031638,36,37,540,562.4,3.2574,57539409.47,1
WALMART,24,3,118623.3701,24.501,0.008781,35,36,525,540,3.2404,54173417.13,1
WALMART,24,4,132010.2401,27.1486,0.0039619,35,35,484.2,525,3.2417,62557438.97,1
WALMART,24,5,149017.5903,37.5086,0.21076,34,35,510,484.2,3.248,57741423.48,2
WALMART,24,6,155809.5299,30.8857,0.15697,38,34,554.8,510,3.2816,58429948.63,2
WALMART,24,7,133661.86,42.5886,0.076076,37,38,555,554.8,3.3503,58527582.51,2
WALMART,24,8,147099.9799,35.4095,0.0014095,37,37,562.4,555,3.4036,68292043.94,2
WALMART,24,9,202756,37.5905,0.15074,37,37,592,562.4,3.4321,67214297.82,3
WALMART,24,10,181351.07,47.8781,0.016381,36,37,547.2,592,3.4652,55112365.96,3
WALMART,24,11,167230.68,43.8895,0.069524,36,36,540,547.2,3.4883,55204513.98,3
WALMART,24,12,134940.4201,40.4857,0.099829,37,36,584.6,540,3.4991,56587827.29,3
WALMART,24,13,131454.5803,55.9143,0.031276,37,37,524.2,584.6,3.5253,66181801.73,4
WALMART,24,14,103436.2002,54.6343,0.14844,37,37,524.2,524.2,3.5501,53044599.44,4
WALMART,24,15,111422.12,53.16,0.12731,38,37,585.2,524.2,3.5921,55548326.56,4
WALMART,24,16,106582.7,57.9505,0.041105,37,38,569.8,585.2,3.6202,52812187.85,4
WALMART,24,17,108881.6001,59.1905,0.18861,37,37,569.8,569.8,3.6246,68064917.82,4
WALMART,24,18,112042.6,66.7257,0.048171,38,37,570,569.8,3.6028,58490928.6,5
WALMART,24,19,101088.75,64.6533,0.29352,38,38,570,570,3.5956,54014649.01,5
WALMART,24,20,99848.7102,63.5448,0.0184,38,38,576.3,570,3.598,53551134.32,5
WALMART,24,21,93344.3902,69.1714,0.078057,40,38,553.3,576.3,3.6131,61517631.73,5
WALMART,24,22,104558.42,68.8019,0.0836,39,40,608.4,553.3,3.619,63331249.72,6
WALMART,24,23,76802.4201,72.2895,0.12543,41,39,631.4,608.4,3.6139,57372480.77,6
WALMART,24,24,67386.3302,75.6648,0.11042,42,41,646.8,631.4,3.6274,56249930.11,6
WALMART,24,25,68688.69,74.7448,0.046838,41,42,546.7,646.8,3.6376,58537999.83,6
WALMART,24,26,82207.5001,73.4781,0.077314,44,41,704,546.7,3.6243,60978421.45,7
WALMART,24,27,82119.1099,74.2819,0.12587,42,44,655.2,704,3.5889,55234038.75,7
WALMART,24,28,78876.1301,70.9543,0.1047,41,42,656,655.2,3.5468,49419270.48,7
WALMART,24,29,121355.49,73.4552,0.1756,42,41,655.2,656,3.5034,47079927.57,7
WALMART,24,30,116329.1401,67.5314,0.11954,43,42,688,655.2,3.4612,58994478.82,7
WALMART,24,31,39651.2901,70.3048,0.22665,45,43,684,688,3.4483,64061272.56,8
WALMART,24,32,73666.1799,68.6724,0.14806,42,45,646.8,684,3.4331,53130059.7,8
WALMART,24,33,140811.8798,73.5962,0.26082,43,42,662.2,646.8,3.4041,53607957.56,8
WALMART,24,34,44127.4301,68.72,0.020552,42,43,604.8,662.2,3.4016,59269432.69,8
WALMART,24,35,73075.1002,74.3962,0.13297,40,42,584,604.8,3.4086,55122979.26,9
WALMART,24,36,64604.8301,69.339,0.14171,38,40,539.6,584,3.3867,50113793.18,9
WALMART,24,37,58738.48,64.6267,0.013352,38,38,570,539.6,3.332,50482052.06,9
WALMART,24,38,60270.1399,62.5352,0.029371,39,38,600.6,570,3.2989,49056480.9,9
WALMART,24,39,68776.48,64.0876,0.046,38,39,557.3,600.6,3.2833,65895762.01,10
WALMART,24,40,58844.32,58.3181,0.25848,39,38,565.5,557.3,3.2106,50791777.24,10
WALMART,24,41,47831.5601,59.2914,0.26023,39,39,585,565.5,3.1195,47355591.03,10
WALMART,24,42,94780.0698,51.6762,0.0033333,40,39,613.3,585,3.0507,49073930.89,10
WALMART,24,43,54130.9,52.4095,0.060419,42,40,663.6,613.3,2.9946,54946270.97,10
WALMART,24,44,49797.57,47.2133,0.030552,43,42,602,663.6,2.9385,54283147.72,11
WALMART,24,45,51279.8,42.0248,0.0004381,53,43,731.4,602,2.8888,52345358.6,11
WALMART,24,46,81961.2601,33.9143,0.095771,61,53,991.3,731.4,2.8292,59302549.18,11
WALMART,24,47,213991.6201,41.7867,0.22375,100,61,1360,991.3,2.7656,71155437.58,11
WALMART,24,48,178828.9605,46.659,0.14072,66,100,1072.5,1360,2.7009,115816443,12
WALMART,24,49,140475.6301,37.141,0.02,58,66,835.2,1072.5,2.5858,95699514.06,12
WALMART,24,50,166581.2301,38.5467,0.014133,62,58,843.2,835.2,2.4426,110545404.8,12
WALMART,24,51,189143.5101,42.7886,0.1304,83,62,1185.7,843.2,2.301,67497543.99,12
WALMART,25,1,66540.94,29.8571,0.13125,37,45,562.4,693,3.2631,61492760.7,1
WALMART,25,2,66974.1399,35.0982,0.049345,36,37,540,562.4,3.2574,57539409.47,1
WALMART,25,3,72200.8299,21.8036,0.10384,35,36,525,540,3.2404,54173417.13,1
WALMART,25,4,69621.6499,24.0179,0.0052679,35,35,484.2,525,3.2417,62557438.97,1
WALMART,25,5,81154.1,31.3125,0.30548,34,35,510,484.2,3.248,57741423.48,2
WALMART,25,6,84552.07,27.7054,0.10381,38,34,554.8,510,3.2816,58429948.63,2
WALMART,25,7,72698.6501,41.6458,0.092649,37,38,555,554.8,3.3503,58527582.51,2
WALMART,25,8,92769.31,31.0298,0.01872,37,37,562.4,555,3.4036,68292043.94,2
WALMART,25,9,118846.0001,32.2262,0.17315,37,37,592,562.4,3.4321,67214297.82,3
WALMART,25,10,98574.77,45.7024,0.022292,36,37,547.2,592,3.4652,55112365.96,3
WALMART,25,11,100051.73,44.4077,0.049464,36,36,540,547.2,3.4883,55204513.98,3
WALMART,25,12,72685.7899,38.4732,0.16271,37,36,584.6,540,3.4991,56587827.29,3
WALMART,25,13,55882.3398,53.003,0.13158,37,37,524.2,584.6,3.5253,66181801.73,4
WALMART,25,14,48316.5701,54.9673,0.041339,37,37,524.2,524.2,3.5501,53044599.44,4
WALMART,25,15,56268.5901,56.0417,0.046607,38,37,585.2,524.2,3.5921,55548326.56,4
WALMART,25,16,48392.7199,57.5149,0.10342,37,38,569.8,585.2,3.6202,52812187.85,4
WALMART,25,17,50371.81,58.8036,0.22438,37,37,569.8,569.8,3.6246,68064917.82,4
WALMART,25,18,48523.0999,64.3958,0.11473,38,37,570,569.8,3.6028,58490928.6,5
WALMART,25,19,52039.27,65.5149,0.24548,38,38,570,570,3.5956,54014649.01,5
WALMART,25,20,50485.18,62.3601,0.046071,38,38,576.3,570,3.598,53551134.32,5
WALMART,25,21,60589.2099,69.3244,0.046012,40,38,553.3,576.3,3.6131,61517631.73,5
WALMART,25,22,51754.64,69.3482,0.20946,39,40,608.4,553.3,3.619,63331249.72,6
WALMART,25,23,52045.5299,70.5714,0.28229,41,39,631.4,608.4,3.6139,57372480.77,6
WALMART,25,24,44688.3401,74.9196,0.069464,42,41,646.8,631.4,3.6274,56249930.11,6
WALMART,25,25,49495.6099,75.5387,0.025357,41,42,546.7,646.8,3.6376,58537999.83,6
WALMART,25,26,51750.79,74.7798,0.05881,44,41,704,546.7,3.6243,60978421.45,7
WALMART,25,27,46802.89,75.8958,0.045565,42,44,655.2,704,3.5889,55234038.75,7
WALMART,25,28,40497.3099,70.878,0.2939,41,42,656,655.2,3.5468,49419270.48,7
WALMART,25,29,70009.0101,73.7143,0.12363,42,41,655.2,656,3.5034,47079927.57,7
WALMART,25,30,73075.43,69.119,0.11185,43,42,688,655.2,3.4612,58994478.82,7
WALMART,25,31,23563.1499,71.2976,0.045208,45,43,684,688,3.4483,64061272.56,8
WALMART,25,32,48715.1399,69.6845,0.088869,42,45,646.8,684,3.4331,53130059.7,8
WALMART,25,33,92312.7501,74.7381,0.31429,43,42,662.2,646.8,3.4041,53607957.56,8
WALMART,25,34,21737.56,73.2351,0.028929,42,43,604.8,662.2,3.4016,59269432.69,8
WALMART,25,35,45792.61,76.9702,0.3689,40,42,584,604.8,3.4086,55122979.26,9
WALMART,25,36,38017.13,68.0893,0.076964,38,40,539.6,584,3.3867,50113793.18,9
WALMART,25,37,47544.13,62.5744,0.0018155,38,38,570,539.6,3.332,50482052.06,9
WALMART,25,38,38713.62,62.7857,0.018899,39,38,600.6,570,3.2989,49056480.9,9
WALMART,25,39,37256.65,63.8571,0.057976,38,39,557.3,600.6,3.2833,65895762.01,10
WALMART,25,40,39735.3701,55.4405,0.21991,39,38,565.5,557.3,3.2106,50791777.24,10
WALMART,25,41,31760.2101,61.0357,0.18717,39,39,585,565.5,3.1195,47355591.03,10
WALMART,25,42,53326.6499,50.5476,0.026607,40,39,613.3,585,3.0507,49073930.89,10
WALMART,25,43,39796.58,51.5565,0.12074,42,40,663.6,613.3,2.9946,54946270.97,10
WALMART,25,44,33661.02,46.9256,0.083393,43,42,602,663.6,2.9385,54283147.72,11
WALMART,25,45,33754.28,41.5625,0.0055952,53,43,731.4,602,2.8888,52345358.6,11
WALMART,25,46,54227.12,31.9613,0.10762,61,53,991.3,731.4,2.8292,59302549.18,11
WALMART,25,47,142880.9499,42.128,0.082232,100,61,1360,991.3,2.7656,71155437.58,11
WALMART,25,48,131833.6795,45.3839,0.24848,66,100,1072.5,1360,2.7009,115816443,12
WALMART,25,49,95646.5299,35.9643,0.025863,58,66,835.2,1072.5,2.5858,95699514.06,12
WALMART,25,50,133834.1498,37.7768,0.019881,62,58,843.2,835.2,2.4426,110545404.8,12
WALMART,25,51,119950.9999,42.7917,0.075685,83,62,1185.7,843.2,2.301,67497543.99,12
WALMART,26,1,52427.7799,29.1813,0.10582,37,45,562.4,693,3.2631,61492760.7,1
WALMART,26,2,54487.32,33.6044,0.073846,36,37,540,562.4,3.2574,57539409.47,1
WALMART,26,3,54529.24,18.0055,0.045,35,36,525,540,3.2404,54173417.13,1
WALMART,26,4,51942.07,18.4835,0.0083516,35,35,484.2,525,3.2417,62557438.97,1
WALMART,26,5,57576.31,21.6374,0.18192,34,35,510,484.2,3.248,57741423.48,2
WALMART,26,6,65229.3199,22.0714,0.072692,38,34,554.8,510,3.2816,58429948.63,2
WALMART,26,7,58132.97,38.1484,0.1,37,38,555,554.8,3.3503,58527582.51,2
WALMART,26,8,78401.9799,26.033,0.026868,37,37,562.4,555,3.4036,68292043.94,2
WALMART,26,9,93804.7201,29.0989,0.078407,37,37,592,562.4,3.4321,67214297.82,3
WALMART,26,10,92089.2099,42.2198,0.062692,36,37,547.2,592,3.4652,55112365.96,3
WALMART,26,11,91667.74,38.8352,0.031703,36,36,540,547.2,3.4883,55204513.98,3
WALMART,26,12,60710.5901,36.2198,0.12044,37,36,584.6,540,3.4991,56587827.29,3
WALMART,26,13,51280.3,50.0604,0.1344,37,37,524.2,584.6,3.5253,66181801.73,4
WALMART,26,14,42616.2599,53.2802,0.062088,37,37,524.2,524.2,3.5501,53044599.44,4
WALMART,26,15,56479.99,55.1319,0.051264,38,37,585.2,524.2,3.5921,55548326.56,4
WALMART,26,16,46670.1301,54.8407,0.055879,37,38,569.8,585.2,3.6202,52812187.85,4
WALMART,26,17,52841.0099,51.9451,0.14478,37,37,569.8,569.8,3.6246,68064917.82,4
WALMART,26,18,48318.6699,50.1703,0.063681,38,37,570,569.8,3.6028,58490928.6,5
WALMART,26,19,45292.46,51.5714,0.26758,38,38,570,570,3.5956,54014649.01,5
WALMART,26,20,49618.11,47.9451,0.0045055,38,38,576.3,570,3.598,53551134.32,5
WALMART,26,21,54250.06,54.7747,0.11335,40,38,553.3,576.3,3.6131,61517631.73,5
WALMART,26,22,51819.81,54.478,0.10918,39,40,608.4,553.3,3.619,63331249.72,6
WALMART,26,23,44005.1001,55.5879,0.14874,41,39,631.4,608.4,3.6139,57372480.77,6
WALMART,26,24,41221.03,69.2198,0.15599,42,41,646.8,631.4,3.6274,56249930.11,6
WALMART,26,25,39168.7101,73.6429,0.067637,41,42,546.7,646.8,3.6376,58537999.83,6
WALMART,26,26,50920.13,64.8846,0.026868,44,41,704,546.7,3.6243,60978421.45,7
WALMART,26,27,40792.98,67.1429,0.068956,42,44,655.2,704,3.5889,55234038.75,7
WALMART,26,28,46985.62,69.2088,0.24791,41,42,656,655.2,3.5468,49419270.48,7
WALMART,26,29,69726.9401,68.3022,0.067033,42,41,655.2,656,3.5034,47079927.57,7
WALMART,26,30,61773.75,63.5,0.21511,43,42,688,655.2,3.4612,58994478.82,7
WALMART,26,31,24544.1499,70.1703,0.03956,45,43,684,688,3.4483,64061272.56,8
WALMART,26,32,47369.5099,67.5824,0.25588,42,45,646.8,684,3.4331,53130059.7,8
WALMART,26,33,85052.6301,74.011,0.15275,43,42,662.2,646.8,3.4041,53607957.56,8
WALMART,26,34,22718.6501,69.0165,0.023736,42,43,604.8,662.2,3.4016,59269432.69,8
WALMART,26,35,44048.7,75.5549,0.19445,40,42,584,604.8,3.4086,55122979.26,9
WALMART,26,36,37970.75,65.8407,0.067473,38,40,539.6,584,3.3867,50113793.18,9
WALMART,26,37,45618.96,60.511,0.0026923,38,38,570,539.6,3.332,50482052.06,9
WALMART,26,38,34429.7,61.3956,0.045385,39,38,600.6,570,3.2989,49056480.9,9
WALMART,26,39,45419.49,62.2033,0.10901,38,39,557.3,600.6,3.2833,65895762.01,10
WALMART,26,40,39664.29,53.6758,0.15478,39,38,565.5,557.3,3.2106,50791777.24,10
WALMART,26,41,29642.17,59.5275,0.12808,39,39,585,565.5,3.1195,47355591.03,10
WALMART,26,42,53388.52,49.4341,0.041374,40,39,613.3,585,3.0507,49073930.89,10
WALMART,26,43,33389.94,50.9286,0.057747,42,40,663.6,613.3,2.9946,54946270.97,10
WALMART,26,44,35373.43,46.1429,0.056538,43,42,602,663.6,2.9385,54283147.72,11
WALMART,26,45,33508.06,41.0055,0.012582,53,43,731.4,602,2.8888,52345358.6,11
WALMART,26,46,78135.1197,29.3626,0.090275,61,53,991.3,731.4,2.8292,59302549.18,11
